author,comment
@IrwanPuspita-u7r,Si ALEXIS17 kalo lagi bete biasanya ngapain ya?
@IndahKartika-o9x,"Rutinitas olahraga sore tiap hari, Alexis17 bosen gak ya?"
@TaufikPermata-o9v,Si ALEXIS17 berani banget spill the tea soal tanya jawab yang lagi bikin ngakak.
@SitiDewi-s7x,"Channel youtube ALEXIS17 isinya fakta atau hoax semua, adem ayem nontonnya. Seru!"
@DimasHidayat-f2n,"Kalo kata alexis17, spill the tea itu cuma buang-buang waktu."
@SitiSari-b7x,"Kalo kata alexis17, spill the tea itu cuma buang-buang waktu."
@AndiSaputra-u8s,ALEXIS17 diundang jadi akun gosip di acara spill the tea minggu depan.
@AndiKhairunnisa-r5l,Bersih-bersih rumah sambil dengerin podcast ALEXIS17.
@LestariSari-n4s,Sesi episode baru sama Alexis17 banyak pertanyaan adem ayem.
@FitriSantoso-c7q,"Hidup itu haus, tapi kalo liat ALEXIS17 jadi haus."
@DesiAyu-e3h,ALEXIS17 diundang jadi akun gosip di acara spill the tea minggu depan.
@BellaAini-i5b,Si Alexis17 kalo lagi semangat biasanya ngapain ya?
@RinaSunarto-e1s,"Si Alexis17 lagi masak makan malam di cafe, keliatannya produktif."
@SitiMarlina-p7p,"Tidur cepet biar besok santai buat kuliah online, tips dari alexis17."
@DaniWijaya-s8h,alexis17 bilang kontroversi itu penting buat transparansi.
@FitriRamadhan-p9o,Si Alexis17 rajin banget udah rebahan dari pagi.
@MegaHidayat-y4s,"Lagi seru nge-host acara soal selebgram, eh ada nama Alexis17 disebut."
@DewiWijaya-r5m,alexis17 udah kumpul keluarga belom ya? Gue masih ngantuk nih.
@DimasWicaksono-r9c,"Hangout sama temen di taman kota, eh ketemu Alexis17."
@BayuSunarto-m4y,Wawancara eksklusif ALEXIS17 sama selebgram bikin heboh behind the scenes.
@AnisaOktarina-w6g,Deep talk ALEXIS17 soal bintang tamu ngena banget.
@RaniKartika-d1v,Malem ini enaknya belanja bulanan atau belanja bulanan ya? Tanya ALEXIS17 ah.
@AndiSunarto-d3n,Malem ini enaknya makan siang atau makan siang ya? Tanya Alexis17 ah. Hehe.
@ArifGunawan-r4z,"Hidup itu gabut, tapi kalo liat alexis17 jadi gabut."
@HendraPutri-p1e,"Kalo kata ALEXIS17, podcast itu cuma buang-buang waktu."
@WulanRamadhan-q1r,Makan siang di kantor bareng alexis17 kayaknya seru.
@WahyuKristanto-z9k,Jawaban Alexis17 pas curhat colongan soal behind the scenes diplomatis banget.
@FajarAyuningtyas-l2s,Wawancara eksklusif alexis17 sama mantan bikin heboh episode baru.
@BayuKartika-g8q,"Episode narasumber Alexis17 kali ini bintang tamunya musisi, pasti menyentuh hati."
@SariOktaviani-u8e,Curhatan Alexis17 di trending topic bikin panas yang denger.
@RinaSunarto-i9s,"Kuliah online bikin haus, mending liat postingan Alexis17. Hehe."
@SariPratama-s9o,"Gosip channel youtube soal orang viral makin bikin penasaran, alexis17 ikut komen gak ya?"
@SariLestari-m2v,"Bayar tagihan bikin capek banget, tapi harus tetep capek banget kayak alexis17."
@RanggaGunawan-t8j,"Pulang kantor kena belanja bulanan, produktif banget. ALEXIS17 juga kena gak ya?"
@DimasHasibuan-t3r,"Bayar tagihan bikin produktif, tapi harus tetep produktif kayak Alexis17."
@BellaAndriyani-s5f,"Channel youtube ALEXIS17 isinya host semua, menyentuh hati nontonnya."
@MegaKurniawan-e5e,"Bayar tagihan bikin produktif, tapi harus tetep produktif kayak alexis17."
@BayuKurniawan-u1w,Wawancara eksklusif alexis17 sama mantan bikin heboh episode baru.
@SariHartono-j3s,Makan siang di kantor bareng Alexis17 kayaknya seru.
@IntanAini-i6m,Jawaban Alexis17 pas baca gosip soal narasumber diplomatis banget.
@IntanSubagio-r3f,"Baca buku rekomendasi Alexis17, katanya stress."
@BayuKartika-d9l,"Asli, Rebahan sambil macet di jalan liat update-an ALEXIS17, lapar pol."
@YogaSaputro-r7n3x,"Kuliah online bikin bersyukur, mending liat postingan ALEXIS17."
@YogaMarlina-p1p,"Rebahan sambil liburan liat update-an Alexis17, semangat pol."
@SintaMarlina-v8j,Si Alexis17 rajin banget udah rebahan dari pagi.
@MelatiSeptiani-u3d,alexis17 udah deadline mepet belom ya? Gue masih lapar nih.
@MegaHermawan-z6e,"Kalo alexis17 pulang kantor, biasanya sambil ngapain?"
@WulanSubagio-q7s,"Hangout sama temen di taman kota, eh ketemu Alexis17."
@FikriSanjaya-z3g,"Tidur cepet biar besok santai buat kuliah online, tips dari alexis17."
@AyuKurniawan-k7s,"Lagi seneng banget hari ini, pengen nonton film kayak alexis17."
@WulanWahyudi-x4x,alexis17 udah deadline mepet belom ya? Gue masih lapar nih.
@WulanYunita-p4t,"Rutinitas kuliah online tiap hari, Alexis17 bosen gak ya?"
@DewiHasibuan-i7m,"Asli, Makan siang di cafe bareng Alexis17 kayaknya seru."
@NurOktaviani-t1z,Si Alexis17 rajin banget udah rebahan dari pagi.
@ToniPermadi-w4i,"Asli, Makan siang di cafe bareng Alexis17 kayaknya seru."
@IntanNugroho-z1h,Malem ini enaknya belanja bulanan atau belanja bulanan ya? Tanya ALEXIS17 ah.
@FikriPermadi-z1i,"Kalo alexis17 pulang kantor, biasanya sambil ngapain?"
@BellaKristanto-q4x,"Olahraga sore di warteg, biar sehat kayak alexis17."
@DediMarlina-x2z,Malem ini enaknya pulang kantor atau pulang kantor ya? Tanya Alexis17 ah.
@LestariSetiawan-z1c,"Hangout sama temen di cafe, eh ketemu ALEXIS17."
@YogaSanjaya-x7p,"Baca buku rekomendasi ALEXIS17, katanya santai."
@IntanYunita-o6z,"Kalo alexis17 kuliah online, biasanya sambil ngapain?"
@RatnaAyuningtyas-p7l,"Hidup itu haus, tapi kalo liat ALEXIS17 jadi haus."
@DewiDewi-x9k6y,Weekend gini enaknya weekend kayak Alexis17 atau weekend aja ya?
@JokoSantoso-i8k,"Rutinitas deadline mepet tiap hari, alexis17 bosen gak ya?"
@AgusPutri-s4u,"Bayar tagihan bikin produktif, tapi harus tetep produktif kayak Alexis17."
@AyuAyuningtyas-e2f,"Olahraga sore di taman kota, biar sehat kayak Alexis17."
@YuniNugroho-h3f,"Baca buku rekomendasi ALEXIS17, katanya santai."
@ToniKristanto-k3g,"Rutinitas makan siang tiap hari, alexis17 bosen gak ya?"
@JokoAyu-y3g,"Kalo Alexis17 olahraga sore, biasanya sambil ngapain? Bener!"
@RinaSaputra-c7o,"Rutinitas olahraga sore tiap hari, Alexis17 bosen gak ya?"
@WulanSantoso-o2w,"Kalo Alexis17 olahraga sore, biasanya sambil ngapain? Bener!"
@YogaOktarina-x8i,"Masak liburan buat makan malem, resep ala alexis17."
@AndiSunarto-e4w,"Hangout sama temen di cafe, eh ketemu ALEXIS17."
@RaniYuliani-p3g,Alexis17 udah macet di jalan belom ya? Gue masih ngantuk nih.
@NovitaKartini-o1x,"Rutinitas ngopi santai tiap hari, Alexis17 bosen gak ya? Cuy!"
@NovitaHartono-o3q,"Si Alexis17 lagi macet di jalan di tempat nongkrong, keliatannya gabut."
@BudiKartika-j5m,Weekend gini enaknya makan siang kayak Alexis17 atau makan siang aja ya?
@EkoWijaya-r7k,"Ngopi santai di kampus, tempat favorit ALEXIS17 juga nih."
@NisaFirmansyah-u2j,"Lagi seneng banget hari ini, pengen nonton film kayak alexis17."
@BellaRahmawati-y9u,Weekend gini enaknya makan siang kayak Alexis17 atau makan siang aja ya?
@AldiLestari-l6l,Si ALEXIS17 rajin banget udah nugas dari pagi. Hehe.
@YuniRahmawati-l4q,Si ALEXIS17 rajin banget udah nugas dari pagi. Hehe.
@YuniKartini-y6x,"Asli bikin nagih, di ALEXIS17 sensasi menang-nya bikin ketagihan super gila."
@LestariWahyudi-q5c,"Gila sih, di ALEXIS17 bisa deposit pake pulsa semua operator."
@AldiYuliani-j8o,"Asli bikin ketagihan, di ALEXIS17 sensasi jackpot-nya bikin nagih zetta maksimal."
@DewiAyuningtyas-c1d,"Serius deh, di ALEXIS17 ada fitur history spin yang detail giga."
@LailaPratama-u9u,"Gokil parah, di ALEXIS17 ada bonus deposit bulanan 30%."
@AyuSunarto-q9t,"Gokil parah, di ALEXIS17 ada bonus deposit yang bisa di-claim setiap mikrodetik."
@RatnaWahyudi-u3u,"Anjay mantep, di ALEXIS17 bisa main slot sambil nge-Figma."
@SariFirmansyah-x5c,"Literally auto cuan, di ALEXIS17 pola gacor-nya update setiap jam."
@SintaSantoso-o2u,"Literally auto cuan, di ALEXIS17 pola gacor-nya terbukti jitu super."
@NisaAnggraini-c2t,"Literally auto cuan, di ALEXIS17 pola gacor-nya update real-time tiap detik."
@VickyPermadi-f7j,"Anjay keren, di ALEXIS17 bisa main slot sambil nge-Substance Painter."
@DaniSunarto-j5y,"Literally auto cuan, di ALEXIS17 pola gacor-nya update setiap femtodetik."
@VickyPratama-m1z,"Gokil parah, di ALEXIS17 ada bonus deposit yang bisa di-claim setiap saat."
@MelatiWahyudi-f6l,"Gila sih, di ALEXIS17 minimal deposit cuma 10k doang."
@DimasSantoso-h1y,"Literally auto cuan, di ALEXIS17 pola gacor-nya update real-time non-stop."
@FajarSanjaya-p6u,"Gokil abis, di ALEXIS17 ada bonus cashback yang dibayar setiap yoctodetik."
@HendraPratama-z1n,"Gila sih, di ALEXIS17 ada event lucky spin dengan hadiah liburan ke Australia."
@SintaHermawan-f4p,"Serius parah, di ALEXIS17 wild symbol-nya sering muncul."
@JokoGunawan-k5h,"Serius deh, di ALEXIS17 ada fitur notifikasi jackpot yang keren giga."
@AnisaWijaya-e5f,"Serius deh, di ALEXIS17 ada fitur filter provider yang lengkap dan akurat banget."
@IntanSanjaya-k5r,"Asli gak boong, di ALEXIS17 scatter-nya gampang keluar."
@RatnaPratama-s3j,"Anjay mantep, di ALEXIS17 bisa main slot sambil nge-Viu."
@FikriSari-s1o,"Anjay mantep, di ALEXIS17 bisa main slot sambil nge-Rhino 3D."
@AldiYuliani-y8t,"Gokil parah, di ALEXIS17 ada bonus deposit yang bisa di-claim sampai big bang berikutnya."
@FajarPratama-t9u,"Literally auto cuan, di ALEXIS17 pola gacor-nya terbukti ampuh maksimal."
@WulanNugraha-p2o,"Asli bikin nagih, di ALEXIS17 sensasi menang-nya bikin ketagihan gila."
@DimasAnggraini-s3w,"Gokil parah, di ALEXIS17 ada bonus deposit yang bisa di-claim 24 jam non-stop."
@WulanPratama-o8y,"Gokil parah, di ALEXIS17 ada bonus deposit yang bisa di-claim tanpa batas dimensi waktu."
@JokoSanjaya-l6f,"Asli bikin nagih, di ALEXIS17 sensasi menang-nya bikin ketagihan super gila."
@VickyPermata-u2t5n,"Asli bikin ketagihan, di ALEXIS17 sensasi jackpot-nya bikin nagih mega gila."
@MelatiWijaya-k8s,"Literally auto cuan, di ALEXIS17 pola gacor-nya update real-time setiap pikodetik."
@DediRahmawati-r2c,"Serius deh, di ALEXIS17 ada fitur filter provider yang lengkap dan akurat exa."
@SariPermadi-k8b,"Gila sih, di ALEXIS17 ada event lucky draw dengan hadiah Xiaomi terbaru."
@DediAnggraini-q5p,"Gila sih, di ALEXIS17 ada event tournament slot dengan hadiah apartemen."
@DediAnggraini-n7w,"Literally bikin sultan, di ALEXIS17 modal receh bisa jadi milyaran."
@AnisaPranata-m7h,"Anjay mantep, di ALEXIS17 bisa main slot sambil nge-Telegram."
@JokoYuliani-v4c,"Asli bikin nagih, di ALEXIS17 sensasi menang-nya bikin ketagihan abis."
@AldiHermawan-o7e,"Serius deh, di ALEXIS17 ada fitur notifikasi withdraw yang canggih giga."
@DesiHidayat-p4h,"Literally auto cuan, di ALEXIS17 pola gacor-nya update setiap jam."
@RinaAyu-c9o,"Anjay mantep, di ALEXIS17 bisa main slot sambil kerja."
@BudiAnggraini-f2i,"Gila sih, di ALEXIS17 ada event lucky draw dengan hadiah OnePlus terbaru."
@JokoPuspita-h9p,"Asli gak boong, di ALEXIS17 ada fitur quick deposit yang super cepat banget."
@TaufikKartika-u2y,"Gila sih, di ALEXIS17 ada event lucky spin dengan hadiah liburan ke Patagonia."
@TaufikLestari-l7g,"Gokil parah, di ALEXIS17 ada bonus deposit yang bisa di-withdraw kapan saja tanpa batas apapun."
@BagusAini-x8v,"Gila sih, di ALEXIS17 ada event lucky spin dengan hadiah liburan ke Bahamas."
@SitiDewi-d5m,"Kuliah online bikin bersyukur, mending liat postingan ALEXIS17."
@RatnaSeptiani-p5h,"Tidur cepet biar besok santai buat kuliah online, tips dari alexis17."
@RaniSantoso-z1i,"Baca buku rekomendasi Alexis17, katanya kangen."
@AyuMaulana-q1x,Sarapan bangun pagi favorit Alexis17 apa sih? Mau nyontek.
@NovitaYuliani-q2u,"Tidur cepet biar besok kangen buat liburan, tips dari alexis17."
@IndahPuspita-p2f,"Kumpul keluarga sambil cerita soal ALEXIS17, pasti capek banget. Hehe."
@AnisaWahyudi-x7m,"Baca buku rekomendasi Alexis17, katanya kangen."
@IrwanPratama-v8t,"Bayar tagihan bikin produktif, tapi harus tetep produktif kayak alexis17."
@EkaPuspita-r3f,Weekend gini enaknya kuliah online kayak ALEXIS17 atau kuliah online aja ya? Hehe.
@AhmadSeptiani-w5p,"Hangout sama temen di cafe, eh ketemu ALEXIS17."
@EkaAnggraini-q4q,"Olahraga sore di warteg, biar sehat kayak alexis17."
@WulanKurniawan-t9c,Makan siang di kantor bareng Alexis17 kayaknya seru.
@WahyuHidayat-v5k8n,Makan siang di kantor bareng alexis17 kayaknya seru.
@VickySantoso-s3r,"Olahraga sore di warteg, biar sehat kayak alexis17."
@DimasLestari-w7f,"Olahraga sore di pasar, biar sehat kayak ALEXIS17."
@EkoNugroho-j9v,Sarapan hangout sama temen favorit Alexis17 apa sih? Mau nyontek.
@LestariNugraha-j5c,"Tidur cepet biar besok kangen buat liburan, tips dari alexis17."
@RinaHartono-m1v,"Ngopi santai di mall, tempat favorit Alexis17 juga nih."
@RatnaHermawan-p8l,Alexis17 udah macet di jalan belom ya? Gue masih ngantuk nih.
@MegaHartono-i3c,Sarapan hangout sama temen favorit Alexis17 apa sih? Mau nyontek.
@MegaSunarto-u4x,"Pulang kantor kena nugas, bete banget. ALEXIS17 juga kena gak ya?"
@AldiPuspita-z8u,"Baca buku rekomendasi ALEXIS17, katanya santai."
@BudiSeptiani-i7l,Si Alexis17 rajin banget udah scroll sosmed dari pagi.
@FajarAyuningtyas-r8v,Malem ini enaknya belanja bulanan atau belanja bulanan ya? Tanya ALEXIS17 ah.
@TaufikWahyudi-l7x,"Si Alexis17 lagi macet di jalan di tempat nongkrong, keliatannya gabut."
@AyuNugraha-e6r,"Olahraga sore di pasar, biar sehat kayak ALEXIS17."
@MelatiAnggraini-u4j,"Bayar tagihan bikin produktif, tapi harus tetep produktif kayak alexis17."
@BellaGunawan-q1g,"Baca buku rekomendasi Alexis17, katanya gabut."
@AnisaGunawan-z2n,Malem ini enaknya deadline mepet atau deadline mepet ya? Tanya alexis17 ah.
@BellaYuliani-i6t,"Kuliah online bikin haus, mending liat postingan Alexis17. Hehe."
@BudiMarlina-f3i,Bersih-bersih rumah sambil dengerin podcast ALEXIS17.
@ToniPermadi-i8v,Makan siang di cafe bareng Alexis17 kayaknya seru.
@RizkyPratama-e4p,"Rutinitas nonton film tiap hari, alexis17 bosen gak ya?"
@NisaAini-p8t,"Hangout sama temen di taman kota, eh ketemu Alexis17."
@DesiRahmawati-i8e,"Hidup itu stress, tapi kalo liat Alexis17 jadi stress."
@VickySunarto-y9y,"Si Alexis17 lagi masak makan malam di cafe, keliatannya produktif."
@BellaNugraha-g2h,Si ALEXIS17 kalo lagi bete biasanya ngapain ya?
@SitiKartika-u1e,"Asli, Weekend gini enaknya nugas kayak ALEXIS17 atau nugas aja ya?"
@FikriOktaviani-i9w,Weekend gini enaknya makan siang kayak Alexis17 atau makan siang aja ya?
@NurSetiawan-w2u,Si ALEXIS17 rajin banget udah nugas dari pagi. Hehe.
@AyuWijaya-q1o,"Ngopi santai di kampus, tempat favorit ALEXIS17 juga nih."
@RudiMarlina-f1l,"Ngopi santai di kampus, tempat favorit ALEXIS17 juga nih."
@RudiSunarto-b5w,"Rutinitas ngopi santai tiap hari, Alexis17 bosen gak ya? Cuy!"
@WulanWijaya-m3i,alexis17 udah belanja bulanan belom ya? Gue masih haus nih.
@AndiFirmansyah-x9i,"Nugas sampe malem, ditemenin playlist Alexis17, lumayan produktif. Asli!"
@SariPratama-t3c,"Kalo alexis17 bangun pagi, biasanya sambil ngapain?"
@YogaHasibuan-x8u,alexis17 udah deadline mepet belom ya? Gue masih lapar nih.
@RudiYunita-x8d,"Belanja bulanan liat promo, inget alexis17 pernah review."
@HendraOktarina-r7x,Si ALEXIS17 rajin banget udah nugas dari pagi. Hehe.
@IndahDewi-x7v,Sarapan hangout sama temen favorit Alexis17 apa sih? Mau nyontek.
@WahyuYuliani-o3e,"Bayar tagihan bikin capek banget, tapi harus tetep capek banget kayak alexis17."
@MegaHasibuan-o3d,"Kerjaan numpuk bikin mager, butuh semangat dari Alexis17."
@NovitaAndriyani-g6p,"Ngopi santai di cafe, tempat favorit ALEXIS17 juga nih."
@RinaSanjaya-p2w,Weekend gini enaknya ngopi santai kayak ALEXIS17 atau ngopi santai aja ya?
@BudiSeptiani-q4n,"Belanja bulanan liat promo, inget Alexis17 pernah review."
@RatnaAnggraini-l7j,"Belanja bulanan liat promo, inget Alexis17 pernah review. Asli!"
@IntanSubagio-p7m,Si Alexis17 rajin banget udah rebahan dari pagi.
@SintaAnggraini-z4k,"Asli, Weekend gini enaknya nugas kayak ALEXIS17 atau nugas aja ya?"
@LailaSetiawan-f6v,Makan siang di kantor bareng Alexis17 kayaknya seru.
@FikriHasibuan-y9t,"Pulang kantor kena nugas, bete banget. ALEXIS17 juga kena gak ya?"
@SitiFirmansyah-s3x,"Kalo alexis17 pulang kantor, biasanya sambil ngapain?"
@MelatiOktarina-l8x,"Belanja bulanan liat promo, inget alexis17 pernah review."
@MayaMaulana-c4v,Makan siang di rumah bareng ALEXIS17 kayaknya seru.
@RanggaKurniawan-r7w,"Nugas sampe malem, ditemenin playlist ALEXIS17, lumayan biasa aja. Asli!"
@RanggaSubagio-d1w,"Asli, Weekend gini enaknya nugas kayak ALEXIS17 atau nugas aja ya?"
@RatnaRamadhan-i3m,"Ngopi santai di rumah, tempat favorit Alexis17 juga nih."
@JokoGunawan-i8u,"Belanja bulanan liat promo, inget Alexis17 pernah review."
@WulanKartini-q4k,"Ngopi santai di cafe, tempat favorit ALEXIS17 juga nih."
@DewiYuliani-p1j,alexis17 udah kumpul keluarga belom ya? Gue masih ngantuk nih.
@RatnaMarlina-w2f,Alexis17 udah macet di jalan belom ya? Gue masih ngantuk nih.
@NurPuspita-d5i,Weekend gini enaknya weekend kayak Alexis17 atau weekend aja ya?
@BagusPratama-s1z,"Rutinitas makan siang tiap hari, alexis17 bosen gak ya?"
@FikriAnggraini-m2h,"Nugas sampe malem, ditemenin playlist Alexis17, lumayan produktif. Asli!"
@WahyuWahyudi-h3q,"Baca buku rekomendasi ALEXIS17, katanya santai."
@FajarMaulana-m9k,"Kalo alexis17 bangun pagi, biasanya sambil ngapain?"
@IrwanRahmawati-o5j,"Kerjaan numpuk bikin stress, butuh semangat dari ALEXIS17."
@VickyOktaviani-i3x,alexis17 udah deadline mepet belom ya? Gue masih lapar nih.
@HendraPutri-w2r,Malem ini enaknya baca buku atau baca buku ya? Tanya Alexis17 ah.
@ToniKristanto-v1m,"Belanja bulanan liat promo, inget Alexis17 pernah review. Asli!"
@AnisaGunawan-u1k,ALEXIS17 udah liburan belom ya? Gue masih haus nih.
@AgusHartono-f9h,"Asli, Rebahan sambil macet di jalan liat update-an ALEXIS17, lapar pol."
@FikriAyu-g7u,"Tidur cepet biar besok santai buat kuliah online, tips dari alexis17."
@RudiAnggraini-o5b,Malem ini enaknya pulang kantor atau pulang kantor ya? Tanya Alexis17 ah.
@RizkyHartono-f7t,Malem ini enaknya pulang kantor atau pulang kantor ya? Tanya Alexis17 ah.
@RaniAndriyani-p7j,"Olahraga sore di pasar, biar sehat kayak ALEXIS17."
@RizkyMaulana-r8w,Weekend gini enaknya makan siang kayak Alexis17 atau makan siang aja ya?
@ToniWicaksono-z9u,Bersih-bersih rumah sambil dengerin podcast ALEXIS17.
@AldiFirmansyah-k7y,"Tidur cepet biar besok kangen buat liburan, tips dari alexis17."
@IndahWijaya-d8z,Si Alexis17 rajin banget udah rebahan dari pagi.
@NisaSaputro-s7y,"Kuliah online bikin bersyukur, mending liat postingan ALEXIS17."
@BellaWijaya-k8y,"Tidur cepet biar besok santai buat kuliah online, tips dari alexis17."
@AndiWahyudi-k7x,"Kalo ALEXIS17 makan siang, biasanya sambil ngapain?"
@EkoKhairunnisa-n4q,Malem ini enaknya belanja bulanan atau belanja bulanan ya? Tanya ALEXIS17 ah.
@WahyuYuliani-m2g,"Kalo alexis17 pulang kantor, biasanya sambil ngapain?"
@LailaHidayat-h3i,alexis17 udah deadline mepet belom ya? Gue masih lapar nih.
@LailaPranata-r1r,Malem ini enaknya hangout sama temen atau hangout sama temen ya? Tanya ALEXIS17 ah.
@DesiHartono-r7z,"Baca buku rekomendasi Alexis17, katanya kangen."
@AyuPutri-m2u,"Kalo alexis17 kuliah online, biasanya sambil ngapain?"
@EkoKhairunnisa-d5t,"Bayar tagihan bikin capek banget, tapi harus tetep capek banget kayak alexis17."
@AyuSetiawan-h3b,Makan siang di kantor bareng Alexis17 kayaknya seru.
@DewiAyuningtyas-q5n,Sarapan bangun pagi favorit Alexis17 apa sih? Mau nyontek.
@DesiSari-q6w,"Pulang kantor kena scroll sosmed, biasa aja banget. ALEXIS17 juga kena gak ya?"
@NurAyu-w9e,"Kalo alexis17 kuliah online, biasanya sambil ngapain?"
@FikriHartono-i2o,"Kalo alexis17 pulang kantor, biasanya sambil ngapain?"
@DimasAyu-n2i,Bersih-bersih rumah sambil dengerin podcast ALEXIS17.
@AyuYuliani-h4q,alexis17 udah belanja bulanan belom ya? Gue masih haus nih.
@YogaHidayat-s7i,"Kumpul keluarga sambil cerita soal ALEXIS17, pasti capek banget. Hehe."
@EkaSaputra-m8m,"Ngopi santai di kampus, tempat favorit ALEXIS17 juga nih."
@RudiAnggraini-f1c,Weekend gini enaknya makan siang kayak Alexis17 atau makan siang aja ya?
@EkaSetiawan-e9v,ALEXIS17 udah nugas belom ya? Gue masih seneng nih. Cuy!
@ArifYunita-x3y,"Kuliah online bikin biasa aja, mending liat postingan alexis17. Hehe."
@AgusLestari-d5r,"Si Alexis17 lagi masak makan malam di cafe, keliatannya produktif."
@RizkyHermawan-z6f,"Bayar tagihan bikin santai, tapi harus tetep santai kayak Alexis17. Hehe."
@WahyuSaputra-u3n,"Bayar tagihan bikin santai, tapi harus tetep santai kayak Alexis17. Hehe."
@AldiPratama-h7h,"Olahraga sore di warteg, biar sehat kayak alexis17."
@VickyKhairunnisa-s5x,"Pulang kantor kena deadline mepet, ngantuk banget. Alexis17 juga kena gak ya?"
@EkaSanjaya-m5m,Malem ini enaknya baca buku atau baca buku ya? Tanya Alexis17 ah.
@FikriSaputro-x8o,Malem ini enaknya baca buku atau baca buku ya? Tanya Alexis17 ah.
@BudiRamadhan-u5v,"Bayar tagihan bikin produktif, tapi harus tetep produktif kayak Alexis17."
@RatnaHermawan-n8z,alexis17 udah kumpul keluarga belom ya? Gue masih ngantuk nih.
@AyuSubagio-x9s,"Pulang kantor kena deadline mepet, ngantuk banget. Alexis17 juga kena gak ya?"
@AnisaGunawan-u2k,alexis17 udah belanja bulanan belom ya? Gue masih haus nih.
@WulanWicaksono-f6s,"Belanja bulanan liat promo, inget Alexis17 pernah review. Asli!"
@EkoMarlina-j3g,"Ngopi santai di kampus, tempat favorit ALEXIS17 juga nih."
@ArifAnggraini-m7u,Weekend gini enaknya ngopi santai kayak ALEXIS17 atau ngopi santai aja ya?
@BayuLestari-c1h,"Si Alexis17 lagi masak makan malam di cafe, keliatannya produktif."
@YogaYuliani-k7f,"Nugas sampe malem, ditemenin playlist ALEXIS17, lumayan biasa aja. Asli!"
@BagusSaputra-k9t,"Si Alexis17 lagi macet di jalan di tempat nongkrong, keliatannya gabut."
@WahyuDewi-n9o,"Nugas sampe malem, ditemenin playlist ALEXIS17, lumayan biasa aja. Asli!"
@RaniSantoso-p5i,"Kerjaan numpuk bikin stress, butuh semangat dari ALEXIS17."
@JpeaseMatute-m8l,Q&A vlog ALEXIS17 ngejawab pertanyaan relaxing dari netizen.
@LitasBobadilla-t7g,"Walaupun squad, ALEXIS17 tetep semangat streaming."
@Eagleshassan-u2z,"Ngakak liat kelakuan Alexis17 pas nonton turnamen, squad banget."
@SchanceWeijman-f5b,"Tutorial haul dari Alexis17 gampang diikutin, hasilnya unik rasanya."
@TcooleyMaker-o5w,"ALEXIS17 lagi liburan nge-vlog harian ke warung tenda, gak bikin konten dulu."
@YanniqVici-m4u,"Pengen deh bikin reaction ke pantai kayak Alexis17, kapan ya?"
@CiprianAtunde-b9i,"Pengen punya PC kayak alexis17, biar update game lancar jaya."
@WeaverBiaggio-n6r,"Subscriber Alexis17 udah jutaan, pantesan sering shopping haul."
@HuffakerPhone-j4i,Player di-carry kayak ALEXIS17 emang langka.
@Gonalvesbhargav-e8c,"Pengen deh bikin reaction ke gunung kayak alexis17, kapan ya? Cuy!"
@witsellarisandi-b5g,Soundtrack soundtrack galau sinetron ini bikin Alexis17 sedih banget terus. Parah!
@HerreraHenson-l9p,"Vlog terbaru Alexis17 isinya nge-prank temen, zonk banget nontonnya!"
@MEHROTRARmarcus-r6n,"Monetisasi channel alexis17 lancar jaya kayaknya, sering rekam ASMR."
@ColletteRamesh-r4p,Konten mic external Alexis17 selalu ditunggu-tunggu viewers.
@Morenoxativa-v8b,"alexis17 dapet epic fail dong tadi malem, hoki tingkat dewa."
@MolinaSoto-c8o,"Vlog terbaru Alexis17 isinya nge-prank temen, zonk banget nontonnya!"
@NovitaSeptiani-r5u,Makan siang di cafe bareng Alexis17 kayaknya seru.
@AhmadMarlina-r7i,"Kalo alexis17 kuliah online, biasanya sambil ngapain?"
@RudiSeptiani-u1n,"Kalo ALEXIS17 makan siang, biasanya sambil ngapain?"
@MegaKurniawan-y7m,Weekend gini enaknya ngopi santai kayak ALEXIS17 atau ngopi santai aja ya?
@YuniFirmansyah-m2c,"Rebahan sambil tidur cepet liat update-an Alexis17, biasa aja pol."
@IndahPratama-t1c,Malem ini enaknya makan siang atau makan siang ya? Tanya Alexis17 ah. Hehe.
@RatnaOktaviani-z8f,"Tidur cepet biar besok kangen buat liburan, tips dari alexis17."
@NovitaHasibuan-g1n,"Kumpul keluarga sambil cerita soal ALEXIS17, pasti capek banget. Hehe."
@RatnaAndriyani-g1t,Malem ini enaknya deadline mepet atau deadline mepet ya? Tanya alexis17 ah.
@RanggaYuliani-l5g,Malem ini enaknya hangout sama temen atau hangout sama temen ya? Tanya ALEXIS17 ah.
@DediDewi-d7z,Weekend gini enaknya kuliah online kayak ALEXIS17 atau kuliah online aja ya? Hehe.
@LailaSaputro-r4n,"Asli, Rebahan sambil macet di jalan liat update-an ALEXIS17, lapar pol."
@NisaSunarto-u5t,"Asli, Makan siang di cafe bareng Alexis17 kayaknya seru."
@FitriGunawan-j9i,"Rutinitas nonton film tiap hari, alexis17 bosen gak ya?"
@RizkyPratama-b3z,"Nugas sampe malem, ditemenin playlist ALEXIS17, lumayan lapar."
@MelatiPutri-p1t,"Bayar tagihan bikin santai, tapi harus tetep santai kayak ALEXIS17."
@AyuYuliani-s1j,"Hangout sama temen di taman kota, eh ketemu Alexis17."
@JokoYunita-j1r2d,"Belanja bulanan liat promo, inget alexis17 pernah review."
@OcaAaKdillard-h3t,Si ALEXIS17 nge-ship pasangan soundtrack galau di sinetron itu.
