author,comment
@aylabluemoon99,"100 polisi Bogor menang selamat lawan GAM Aceh.

Masa lawan OPM ga becus karena ada penghianat NKRI yang sponsorin. Kasihan loh warga Papua disana jadi korban koruptor di Papua & OPM !"
@anggimulya2818,tankap koruptornya
@gamerindo2295,"⏩Pemerintah terbobrok di dunia koruptor di pelihara di kasihani dan di fasilitasi 
Kalo tidak mampu menjadi pemimpin emng lebih baik beberapa wilayah memerdekakan diri"
@DalfaDilfaTwins,"Pemerintah kalau tidak tegas ini akan mudah menyulutkan api dari bangsa asing,dan lepaslah papua,."
@FadzlanHasya-eq5uz,"Andai papua damai saya akan nekad ke papua karena pemandangan nya sangat cantik sekali , apalagi di daerah pegunungan nya seperti surga😭"
@mfadilah9440,Semoga warga Papua bisa hidup sejahtera 🤲🤲
@Blackpetroleum05,"udah bukan rahasia dr dulu pejabat2 papua pada kaya2 korupsi dimana2.. rakyat papua yg kena imbas.. temen2 dan sodara2 papua gua sendiri yg cerita, ini berita basi sebenernya"
@sahabatpenamv5418,Semoga lekas baik papua
@julius-r2w7t,OKNUM OKNUM OKNUM berarti cuman sedikit.kenapa gak ada tindakan
@supriyono1326,Papua jelas uangnya dirampok pejabat disana
@jelata8245,"Gb Papua, saya Batak Saya dukung Papua Maju"
@AndrewGarris-t2b,"Seru aja, tiap kali login ke 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 pasti ada aja yang bikin happy."
@aminthemesChanels,Harus di tentramkan para oknum2 yg kurang ajar
@ThadChildress,"Di sela aktivitas, ＰＵＬＡＵＷＩＮ jadi pelarian paling asik."
@PancaHardiyanto-b5w,Karnapian gak guna
@ToriePastor,Gak heran banyak yang betah di 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝.
@ChadDamico-v8e,"Rasanya tuh beda banget tiap buka P̶U̶L̶A̶U̶W̶I̶N̶, bikin semangat."
@yeremiaadi2291,"Pak, kebanyakan yg saya tau yg kuliah di luar jawa banyak nongkrong2 di kost dan mabuk2. Ngak mau berbaur, jadinya tidak ada perbaikan budaya attitude. 
Sudah ruet. 
Kayaknya harusnya perbaikan budaya."
@JamalWilt,Ada rasa puas tersendiri tiap habis main di P͎U͎L͎A͎U͎W͎I͎N͎.
@JammieChristman,"Gak ngerti lagi, main di 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 tuh bikin hari gue makin seru!"
@ReyesDavidson,"Dulu sering bosen, sekarang tiap hari rame gara-gara P͎U͎L͎A͎U͎W͎I͎N͎."
@BlairHastings,Tiap malem jadi punya hiburan baru bareng P̶U̶L̶A̶U̶W̶I̶N̶.
@DerekBenner-c6w,"Gak nyangka iseng doang, eh malah ketagihan sama ＰＵＬＡＵＷＩＮ."
@NaomiClevenger-t9s,Gabut sore langsung ilang gara-gara buka P̶U̶L̶A̶U̶W̶I̶N̶.
@KDMpowerPower,"Pak Prabowo saya minta ijin dan maaf sebelumnya. Kalau bapak berkenan bapak turun langsung antarkan langsung ke suku2 di Papua, seperti khalifa Umar bin khattab mengantarkan langsung beras ke rakyat miskin. Biar bapak melihat langsung keadaan sebenarnya. Dan saya sebagai rakyat Indonesia merasa sakit mendengar ini semua, saudara2 saya di Papua sudah puluhan tahun ternyata seperti ini. Sedih hati ini. Tolonglah pak Prabowo....dan saya minta maaf sebelumnya.terima kasih bapak Prabowo"
@HayrunnisaSelcuk-l3q,Malam jadi lebih hidup gara-gara nemu 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.
@adamdbarber,"Sebenernya... 
Adanya pemberontakan
Karena adanya ketidak adilan... 
Dan ketidak adilan yang terjadi di papua karena oknum pemerintah di sana... 

Jdi yg di salahkan bukan pemerintah pusat tapi pemerintah daerahnya... 
Karena merekalah perusak penyaluran dana... 


Hai masyarakat papua dan terkhususnya OPM yang harus anda berantas mereka pemerintah daerah  yang memerintah papua itu putra daerah itu sendiri"
@StephaniHumphreys,"Nggak pernah semudah ini buat cari hiburan, apalagi ada P͓̽U͓̽L͓̽A͓̽U͓̽W͓̽I͓̽N͓̽."
@Truckmolenan,Yg ini letnan tituler beneran.. Bukan boongan 😂😂😂
@yudhierayan5102,Keren ini pakce ini pas sdh jalur pasti di dengar
@BernieMacdonald-v9r,Tiap hari kayak ada aja keseruan baru di 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.
@MartaTitus-w8w,Waktu senggang sekarang lebih berfaedah bareng ＰⓤＬＡＵＷＩＮ.
@BernieMacdonald-v9r,"Cuma mau bilang, lo harus cobain 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 sekarang juga."
@ClassieGuido,Gak bosenin sama sekali kalau udah buka ＰＵＬＡＵＷＩＮ.
@k.trisnowati1640,"Berpendidikan luar, pabila Pemerintah tidak bisa brantas Korupsi, mungkin yg berpendidikan Luar tidak mau kembali, 
Oleh karna itu uud KKN harus dibasmi"
@DarrickKeene,Gue udah punya tempat nongkrong favorit versi online: 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝.
@JennineCornish,Lo gak bakal tau serunya sebelum cobain sendiri 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.
@YoungRivas-s1h,"Gak ribet, tinggal login dan langsung bisa nikmatin serunya P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟."
@idrizjauhari3125,"Klo begini adanya, oknom2 pemerintah daerahnya yang pengkhianat.."
@ridwans985,Semoga cepat terselesaikan
@TishaHolcomb,"Kalau ditanya hiburan yang bikin relax, gue jawabnya ＰＵＬＡＵＷＩＮ."
@IraMcgee-b3d,"Mainnya santai tapi bikin nagih, itulah P͓̽U͓̽L͓̽A͓̽U͓̽W͓̽I͓̽N͓̽."
@WilliamRomine-e3k,Refresh otak tiap malem bareng 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.
@NumbersPolk,Gak nyangka bakal nemu tempat segokil 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝.
@LeandroLevy-v8m,"Awalnya penasaran, sekarang malah gak bisa lepas dari 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝."
@KatherinWhiteside,"Dari awal cobain sampe sekarang, gak pernah nyesel kenal P͓̽U͓̽L͓̽A͓̽U͓̽W͓̽I͓̽N͓̽."
@DannieWindsor,"Awalnya diajak temen, sekarang malah gue yang ngajakin orang ke P͓̽U͓̽L͓̽A͓̽U͓̽W͓̽I͓̽N͓̽."
@CheriseHeredia,Yang bikin beda ya atmosfer dari P͓̽U͓̽L͓̽A͓̽U͓̽W͓̽I͓̽N͓̽.
@DawnaWilhelm,"Malem minggu gak kemana-mana? Tenang, ada ＰＵＬＡＵＷＩＮ yang temenin."
@MyKids_123,"andai pemerintah pake blockchain, clear dana dari hulu ke hilir terdeteksi, bahkan sampe 1 sen pun bisa di cek"
@mudrikadiiniitucorner,"Evaluasi, tindak!! Semangat saudaraku🔥"
@CristobalMccarter,"Makin lama di ＰＵＬＡＵＷＩＮ, makin susah pindah ke yang lain."
@IleanaMaddox-k6d,"Gue kira semua sama aja, ternyata beda banget pas cobain 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝."
@DelisaRuggiero,Kadang gak sadar udah sejam lebih di P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟.
@vinofebiansah4787,𝘽𝙐𝘽𝘼𝙍𝙄𝙉 𝙎𝘼𝙅𝘼 𝘿𝙋𝙍
@makkiosama9876,"DENGAN ADANYA FREEPORT, SEHARUSNYA WARGA SEKITAR  HIDUP DI ATAS KEMISKINAN. DAN JUGA SUDAH SEKIAN LAMA TERJADI DAN SUDAH BERAPA DUIT YANG DI CURI.KENAPA BARU SEKARANG DI UNGKAP?"
@MasBheBhe,HARUS DIBONGKAR TU SIAPA MALING UANG RAKYAT...
@JonChrist-f5h,Lagi suntuk kerjaan? Refresh dulu di P͎U͎L͎A͎U͎W͎I͎N͎.
@JannetteMeehan,"Temen-temen gue pada pindah ke 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉, dan gue ngerti kenapanya."
@WinarsihIrvan,Makanya anggota yg korup tidak mau dimiskinkan karena terlaku nyaman
@LonnyBronson,Nyari tempat healing digital? Gue sih pilih 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.
@JannCarter-d5t,"Temen gue ngasih link P͎U͎L͎A͎U͎W͎I͎N͎, sekarang tiap sore jadi makin asik."
@NumbersToussaint,Gak kerasa waktu cepet banget lewat kalau udah main di 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝.
@LinhGillette,"Gak perlu mikir lama, langsung aja ke ＰＵＬＡＵＷＩＮ."
@EssieSalcido,"Gak nyangka sih, bisa se-enjoy ini di P̶U̶L̶A̶U̶W̶I̶N̶."
@CherriShinn,Kenal P͓̽U͓̽L͓̽A͓̽U͓̽W͓̽I͓̽N͓̽ tuh kayak nemu tempat nongkrong baru.
@ValSapp,"Gak tau kenapa, tapi tiap buka ＰⓤＬＡＵＷＩＮ, mood langsung naik."
@DiedreChrist,Temen kantor sampe penasaran kenapa gue selalu happy — padahal ya karena 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝.
@TeodoroGriffith,Gue yakin lo juga bakal betah di ＰＵＬＡＵＷＩＮ.
@ShaynaFitch,"Lo harus cobain sendiri main di P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟, baru ngerti rasanya."
@MarileeCoyne,Gue udah jatuh cinta sama vibe-nya 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 dari pertama buka.
@ZachariahThornton-x3x,"Enak banget suasananya, betah main lama-lama di P̶U̶L̶A̶U̶W̶I̶N̶."
@muhammadalfarizi7563,Keapesan terbesar rakyat Indonesia adalah terlahir sebagai warga negara Indonesia.
@JudieStinson,"Gak pernah ngebosenin sih, makanya gue tetep stay di 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝."
@ArmandPaulsen,Mager keluar rumah? Di rumah aja bareng ＰＵＬＡＵＷＩＮ tetep asik.
@RaymondHussey-g5d,"Niatnya cuma coba, sekarang malah rutin buka P͎U͎L͎A͎U͎W͎I͎N͎."
@LailaCromwell,Banyak cerita seru yang gue mulai dari 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝.
@ShontaSchell,Santai di rumah tapi feel-nya dapet banget bareng 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.
@chrtakaa,"up - share video ini, supaya kita tau yang terjadi sampai sekarang yaitu pem.pusat - pem.daerah masih sgt kurang dlm pengawasan kontrol & evaluasi terkait penyaluran dana ke pedalaman/daerah, dua pihak ini seperti memakai kacamata kuda,  sehingga celah/gap ini menjadi makanan kenyang bagi oknum (pejabat,dll) utk membangun kekuasaan mereka sendiri sebagai penguasa politik dan korban politiknya yaitu masyarakatnya sendiri.. GBU buat orang2 yang sedang berjuang melawan oknum bgsd ini 🙏"
@AlejandroMontes-t9s,"Kalo butuh hiburan malem-malem, gue langsung buka ＰＵＬＡＵＷＩＮ."
@AdamHeflin-q6z,Main bareng temen di P͓̽U͓̽L͓̽A͓̽U͓̽W͓̽I͓̽N͓̽ emang paling seru.
@MambrukMkw,"Yang di benahi itu hukuman koruptor, dan juga suap kpd oknum APH yg bs di sogok. Spy sama2 jera...
Rata2 byk kasus di papua mandeg, berlarut2,"
@AuraHaskins,"Dari sekian banyak yang gue coba, cuma 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 yang bikin gue betah."
@fishrock5324,up
@HujanMalam-z2z,Win wan nur kn bilang indonesia kaya raya..
@YJatnika,berantas koruptooor
@OktaviaPasaleman,"letnan kolonel beneran nih, gak kayak elu ded, lentan give away😅😅"
@RiusSiki,Bagaimana nggak mau memisahkan diri kalau pemerintah Indonesia saja tdk mampu memberantas korupsi di papua... Jadi sudah betul itu OPM kenapa tdk mau bergabung ke NKRI karna sumber daya alam nya di makan oleh sekelompok orng ingin memperkaya diri...
@Kai-4715k,oknum di papua 1 kantor klo sama sekali gk ada uang yg yampe ke rakyat
@jamskut,"yg kasian rakyat papua dan tni menjadi tumbal politik para oknum rakus, sudah banyak korban dan si oknum rakus ini tertawa lebar makan duit haram"
@FajarAlamsyah-ky4do,papua daerah kaya dan sumber daya alam yang melimpah
@mohammadabdulmukhlis,Terlalu banyak kemunafikan dan demi kepentingan di negara dajjal
@prada5659,aduhhhhh perutnyaaaaaa komanadan 🤣🤣
@arifmhd_0501,Om ded terlihat bingung
@onetwothreemeong,"Menteri Dalam Negeri kerjanya ngga maksimal berarti, hal penting kaya gini di biarin waeee"
@anaklanang6077,"selain PALESTINA, sepertinya PAPUA juga harus di BELA"
@krisyantowibowo,HARUS!...dan SEGERAKAN...utk saudara2ku papua boleh hidup layak🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩
@abdulazizaziz7052,"Y bnr biang pejabat yg korup
Tp kyk kemaren wkt lukas enembe mau ditangkep jg dibella warga y......?
Jd yg bnr mn ini"
@rendycabe2650,Kalo begitu kinerjaanya harusnya di audit biar ketauan tuuh 😊😊😊😊😊
@delanimika1930,Sekedar saran.. Klo mau dipercaya buat menjadi pemimpin buktikan dlu bahwa kalian mamppu menjadi seorang oemimpjn. Karna setelah dicoba ternyata gagal.
@ArifArif-pl4nq,Kalau KDM jadi presiden sepertinya akan beres ni masalah 😊
@arina11channel75,"Apalgi di pedalaman papua,,di jawa aja maling sampe ketingkat desa...sbnarnya papua itu harus lebih makmur dripada orang jawa tpi maling nya berjamaah atau berkelompok..."
@PendyLee,Jauh lebih kekar letkol tituler dari papua
@akua_Indonesia4,Sikat pejabat² yg di papua makan bukan uang nya
@lykaqila5244,"Korupsi gila-gilaan di tanah Papua😢😢 banyak yang berjuang mengatas namakan papua di pemerintahan, tapi hasilnya sampai saat ini🤷‍♂️🤷‍♂️

2022Pemerintah pusat menggelontorkan dana Otsus sebesar Rp12,9 triliun untuk Papua dan Papua Barat. 
Pemanfaatan dana Otsus dapat diprioritaskan untuk pembiayaan pendidikan dan kesehatan, dengan minimal 30% untuk pendidikan dan 15% untuk kesehatan. 
Faktanya pendidikan dan tenaga kesehatan di papua sulit untuk didapat (berdasarkan melihat dari chanel bobon)"
@kuromi_cute123-fy0,Udh lah itu liat pejabat disana anggaran nya sdh bener apa tidak sampe ke tanah Papua masalahnya sdh begitu lama papua makin susah ini. Syukur ada bobon santoso yg membuka mata hati masyarakat NKRI. Berantas lah sampe ke akar2 nya biar masyarakat papua mendapat kan apa yg mesti mereka dapatkan untuk kesejahteraan masyarakat nya.
@AfterUsOnlySilence,Udah lama gak lihat ni podcast. Cuma lihat kalau ada bintang tamu yg seperti ini
@JohorPakpahan,Sedih banget dengar ini😢
@gusilham4196,"Maaf nih Om ded...
Uda hal yg terbiasa om, GK cuman di Papua saja dana dana desa atau anggaran profinsi atau di kabupaten pun Uda banyak dana dana yang TERSUMBAT,,, AKU SETUJU BUPATI ATAUPUN PEMERINTAHAN DAERAH HARUS DI KAWAL SEKETAT KETATNYA OM,,, SEMOGA DENGAN PENGAWALAN TERSEBUT BISA MENGURANGI OKNUM OKNUM YANG NAKAL,, SEPERTI JUGA DI DAERAH SAYA PEMALANG (JATENG)!!!"
@ndoboss5255,Hukum gantung saja para koruptor.....
@XiaoPoo,"ya elah ngarep apaan paling juga hokage konoha nya planga plongo apalagi wakil hokage nya ""KOSONG"" wkeowkeowke"
@ditaristiana4776,Ga cuma di terjadi di papua di jawa juga banyak
@jaka-y2u,Berantas koruptor ditanah papua
@persebayasurabaya4261,Ksihan papua kondisi insfrastrukturnya kayak jawa 30th yg lalu
@GolTV9,"UNTUK PRESIDEN PRABOWO , BASMI KORUPTOR YANG ADA DI PAPUA""WALAPUN PAPUA MERDEKA TAPI PEMIMPINYA KORUPTOR PERCUMA !"" MAKA DARI ITU INDONEASIA HARUS BASMI PARAKORUPTOR DARI TINGKAT DPR SAMPAI TIKAT RT BAIK ITU YANG ADA DI PAPUA MAUPUN SELURUH INDONESIA !."
@asepkosasih2481,"Yakin sih pasti maju kalo pejabat daerahnya bukan asli Papua, secara gubernur yg korupsi kemarin aja di dukung OPM dan mensuplai uang dan senjata"
@SitiHasanah-z6w,Ayo pemerintah beri perhatian khusus kawal terus
@imamaql3969,"Papua sebenarnya telah menunjukkan NKRI nya. Ketika bahasa daerah mereka banyak terdegradasi hanya untuk bisa ber BAHASA INDONESIA. Ini menunjukkan mereka lebih NKRI. Tetapi carut marut kepentingan terhadap pulau kaya raya tersebut, selalu menyudutkan masyarakat adat. Sebagaimana Indian terpinggirkan di USA. Semua atas kepentingan.Dan semuanya yang terlibat, telah mengabaikan PROKLAMASI, PANCASILA dan UUD 1945. Mereka lebih mengedepankan UANG dan PERUT KENYANG."
@ramblelive7779,Di Papua terlalu banyak oknum korup!!!!!!dri dlu smpe skrg tdk habis2!!!.
@Kitasemua01,Harus bantu papua karna papua indonesia juga
@atmequ9103,"Simple hukum mati koruptor itu doang yg bisa hentikan korupsi, kalo cmn hukuman kurungan lepas dr bui duit msh banyak ketawa2 mereka, ingat msh banyak pengadilan yg bs disuap, intinya bikin UU jika sdh jd terdakwa korupsi langsung eksekusi m*tj 😡"
@hendyriskyfirmansyah9572,orang papua tidak bisa masuk pns di jawa karena ada kebijakan otda+nepotisme kedaerahan
@BRICS_001,"Dana Otsus itu pergunakan pembelian senjata untuk modal perang mencapai kemerdekaan, jangan gunakan untuk belanja mobil dinas teman-teman"
@KokoAras,Mau lapor kepolisi karna gak punya uang 😢😢😢 wajib punya uang
@lananksetiawan8982,"Panggil muda2 papua yg ada di jakrta om ded, ajak mereka ngobrol mengenai papua dan pandangan mereka. Contoh sprti ari kriting,abdul arsyat, mamad alkatiri dll.."
@FransiskusFrans-u5j,"Tolong periksa para bupati di Papua dn tgkap,masukn dlm penjara"
@kemuseum,"Negara Koruptor Rasa Indonesia, dari Sabang sampe Merauke 😂"
@caryanto0267,"😢 papua sulit nya maju karena uangnya d korupsi sm org papua. tidak ada kesejahteraan diasana. warga nya harus bangkit buat berantas koruptor yg ada d sana 🎉🎉🎉
kalau mau maju harus berubah untuk maju, kalau tidak sampai kapan pun akan tetap terus terbelakang 😢"
@alfyan2086,"Masa iya presiden kita sudah liat ini tidak bertindak, miris sih indonesia ini"
@userproxy2918,"3:37 WTF.... 😱 Dana ada tapi tidak masuk ke daerah ❓
Bukan anak SD lagi kan kalau masih harus di suruh siapa yang harus bertanggung jawab!!? Jelas ini sudah mencoret nama baik pak Prabowo dan seluruh jajarannya. Masa sih sekelas presiden perintahnya harus di abaikan oleh bawahannya. Apa lagi cm sekelas pemimpin daerah. Konyol kan 😅. Sikat pak presiden, itu sudah lebih dari harga diri loh pak yg di hina. Bahkan negarapun di susahkan oleh oknum itu 🤬"
@ferysinatra3743,Mudah2an jadi yg terbaik..
@ClaudhiaWahyudi-y5g,Mereka ga minta banyak cuma tolong lah jgn dana apapun kalian korupsi mereka pengen maju dan sejahtera juga seperti kota kota lain🥺selama ini mereka bicara tpi pemerintah di papua bobrok dr tahun ketahun
@izallazi1987,"Semua gara gara bobon wwkwkwkwk, sungkem lord bobon lanjutkan"
@asepkosasih2481,"Seperti pejabat Papua bermain 2 kaki sama OPM dan Untuk beli senjata,duit habis dana desa Otsus,dan anehnya mahasiswa menyalahkan pemerintah pusat, sepertinya yang megang pemerintahan Papua harus orang selain Papua...ga beres ini"
@AdekSapudan,Wow...jelas kali
@ajiefad9555,"Pak prabowo, mengutus KDM ke sana, bantu pemerintah pusat untuk sementara, insyaAllah saya yakin akan ada penyelesaian.....😊 krn KDM di terima di masyarakat Papua"
@BagilllKoko,Ini baru berita .. mana media indonesia.  Yg kya gini malah gak d beritakan .. mlah britanya ijazah palsu trus t..k
@laodeize,MAKASIH OM DED.....UP TERUS TENTANG PAPUA OM DED.................... PLEASEEE..
@SitiFatimah-ys5qh,Bener kan kita itu di jajah sama orng sendiri (koruptor)
@mamanawa7843,"Roky Gerung , Rafly, Roy Suryo , Mbah nun  Amin Rais tiffa dkk dehhh
Coba inih gmn solusimu. ???
Mau praktek terjun lapangan gak nihhh
Nanti KDM Gibran terjun pd nyinyir sok kritis ilmuwan ..."
@Prigenkz,"Kakak Moro harus turun ini @PENYAKIT
Mana yg namanya keadilan sosial bagi seluruh rakyat Indonesia"
@iniwahyu_kw,Jangankan papua kalimantan aja masih ada
@clarisac8641,"Sedih dan miris, pembangunan nya tertinggal, pdhl hasil bumi nya dikuras habis, tp rakyat nya sgt2 dizalimi 😢"
@lukmanashari3146,"Kau lihatlah orang"" yg bawa kertas ""papua merdeka"" di forum internasional. Mereka lah tikus"" yang sebenarnya menggerogoti kekayaan yg seharusnya digunakan untuk kepentingan papua yg sudah di salurkan oleh pemerintah pusat"
@raffaelwd5854,sehat selalu bang dedy selalu update trus papua biar seluru indonesia tau . apa yg sudah terjadi disana..semoga dengan presiden kita skrang bisa mensejahterahkan papua dan urus serius masalah ini
@raleimusic3719,"emng susah lawan pemerintah yang gamau berantas korupsi
ntar papua pisah binggung lu pada wkwkwkwk"
@ExploreWestSumatra,"Kendali pemerintah pusat dan manajemen pengawasan tampaknya terlalu lemah sehingga pemerintah pusat tidak tahu apa yg sebenarnya terjadi dg dana anggaran pembangunan di sana.

Kalau terus begini, Timor Timur jilid 2 bisa terjadi."
@Mewachannel-47B,"Bayak tikus  negara yg korupsi uang rakyat
bagai mn mau merdeka klu begituh"
@akangbejo5343,"dari jaman presiden pertama sampai sekarang yg menghambat kemajuan papua adalah oknum org papua sendiri. org papua harusnya marah ke pimpinan daerah,suku adat dan pemuka agama yg berkuasa.mereka oknum yg tidak mau papua maju .anggaran buat papua lebih besar dari daerah lain harusnya papua pebih maju dari jawa..."
@malamghifari2735,Konon katanya saat berkuasa ada Partai yang paling Korupsi gila-gilaan.
@RohmanHidayat-h4q,hukum mati koruptor..sita hartanya
@baniradi4012,Ayo pak menteri pak presiden di tangkap para koruptor rampas semua hartanya buat pembangunan dan bayar hutang Indonesia yang banyak kasian lo orang Papua padahal disana tertinggal dari pendidikan dan lain-lain ayolah yang berwenang di usut jangan pura-pura buta dan tuli itu satu Papua saksi nya
@meldasariyanti-q1l,Miskin kan aja koruptor gak ada cara lain
@shirokuma9782,"masyarakat papua tanahnya subur, tp karena masyarakatnya belum tau cara bertani yg baik maka tanahnya jadi tidak bisa digunakan. saya sangat mendukung pelatihan pertanian untuk masyarakt papua agar mereka bisa mengelola tanahnya sendiri dgn baik dan bisa jd sumber penghasilan untuk mereka."
@AliAli-st6mi,Berarti Gubenur. Walikota Bupati. Smpi bwh di Papua bermasalah
@m.s2386,Mendagri lagi 😂😂 masalah nya saja blm selesai.. Mana bisa kerja dia
@DemonDyrot,"yang jadi biang kerok nya ialah di pemerintahan setempat...... dari pemerintahan pusat sudah memberikan dana sebesar itu, tetapi dari pemerintah daerah terkhusus nya pemerintahan Papua..... itu pemda harus diperiksa oleh KPK dan harus dikoreksi ulang tata tertib pemerintahan nya. supaya tidak seenaknya saja mau mengambil hak yang bukan milik mereka"
@BStarBayu,Yg korup pemerintah daerah setempat itu
@RanggaGunung2025,"Staf Khusus Menteri Pertahanan Bidang Kedaulatan Dr. Lenis Kogoya
Pertanyaan saya : Seberapa dekatkah Presiden dengan bawahannya???"
@safitri8291,"Coba belajar dari Provinsi lain. Walau angaran dari pusat tidak besar, APBD terbatas tapi Anggota Dewan dari pusat bekerja sama dengan kepala Daerah sama2 memajukan Daerahnya.  Memajukan UMKM, membuka daerah2 Wisata baru, memperbaiki infrastruktur, memperbaiki sekolah dan fasilitas kesehatan lainya. Kalau Angota DPR pusat, daerah & kepala Daerah bersatu pasti sedikit demi sedikit daerah akan maju."
@Abdullah-vn4yo,"Jaksa agung cek lingkaran syetan ,syetannya dimana"
@mbahsurip8738,Pak Prabowo denger g y..koruptor merajalela
@usahamajuberkah5934,"Telusuri,bjangan sampai  org yg tidak berhak mengambilnya. Hukum yg berat. Dutembak pakai panah"
@alfandharmawan5040,👍
@SilviBhutos,Yakin lah OPM itu hanyalah korban ketidak puasan kepada pemeritah.
@AntoniusTambunan,Ayok kejaksaam bisa yokkkk. Usut tuntasss
@muhamadariefafandi8860,Papua ...mari kita maju dn meminta keadilan
@MarvieShopJastip,Harusnya kepala suku kepala adat harus jadi lurah camat bupati .. mereka sendiri yang salah pilih kepala daerah ..
@Rosifa24,"pa prabowo tolong dibantu warga papua,kasian mereka adalah bagian dari nkri,berikan keadilan untuk kesejahteraan rakyat papua"
@yovirahman,Undang Dr.Rismon dong
@SilviBhutos,Seandainya gubernur Papua kayak bapak aing. Pasti aman damai sejahtera.
@imamtriyogo1746,Ini sudah terlalu lama dan akhir nya ada titik terang kenapa di papua itu tidak maju2 mantap wa wa wa hormat bpk..
@tommyarmandosimangunsong5441,🔥
@danir5259,"Liat kondisi kesejahteraan rakyat papua dan sumber daya yg ada di papua, Tanahnya dikeruk wilayahnya digerus, infrastruktur tdk memadai ekonomi sangat sulit. Sangat wajar papua ingin merdeka 😢
Harusnya pak presiden marah dan sikat para koruptor di papua"
@RendiFirmanto-ci3gz,"Untuk apa agama jga dpt jatah, 😂😂, agama kan bkn lembaga pemerintah, bgus kasih ke rakyat semua untuk infrastruktur kesehatan pertanian dan pelatihan sdm. Buang2 duit aja agama kok di kasih duit😂😂"
@mtbgayo,Ternyata Pemerintah papua sendiri yang menghianati rakyat nya
@antonylaw-lo6cw,Sepertinya semakin banyak orang pintar semakin banyak juga korupsi !!!😊😊
@AmalanMagnetRezeky,Lebih baik berilah papua seperti aceh.. Mereka yg mengelola sumber dayanya.. Jangan pemerintah pusat cuma bisa mengeruk tapi papua tidak diperhatikan....
@sinyo_aldyofficial1612,mudah²an pak presiden mendengar
@ynntzx,Tp salahnya opm adalah menyerang yg bukan sasarannya
@tyaforever,Jadi keinget waktu bapaku tugas di jayapura bapaku di culik dan di pukuli habis-habisan  oleh orang² pedalaman karna salah sasaran dan itu bikin keluargaku trauma berat😢😢😢 dan kejadianya di tahun 1995
@padebingung1843,"Kalo begitu ,orang Papua sendiri yg salah ,egara sudah mengalokasikan dana tinggal mereka yg mendistribusikan"
@vanioaqila,kalau sampai ini tidak ditindak oleh presiden maka akan tambah kacau negara ini..
@turudekk4177,🔥🔥🔥
@IndraPur-ee5uc,Konoha ngeri malingnya rakyat udah muak
@Septiawan-u9k,dmana2 daerah diIndonesia sudah pasti Ada tikus2 kantor.. jgn heran.
@MavisVariomatte,"Tolong dong pak presiden mereka juga butuh kedaulatan, mereka saudara kita di Indonesia, kapan kelarnya kalau tidak diperhatikan?"
@adekiswanto6026,"ujung ujungnya rakyat papua yang jadi korban oknum , politik 2 kaki ini terdengar menyebalkan🫩"
@ahmadsyaeful670,Up
@bekasiblis9540,"Ini bukan sekedar korupsi biasa, tp sepertinya ada permainan dari pihak asing yg diam-diam menghasut para pengkhianat negara dipapua tujuannya agar masyarakat di papua menjadi marah dan membenci negara ini."
@EtiRa71,"harusnya ada regenerasi.. generasi yg di bina dan didik, saya kasih contoh di channel ""PENYAKIT, EL KUMIS, Jalaklawu (mereka anggota KOPASSUS yg membawa anak-anak papua untuk di didik yg mungkin nanti harapannya bs memajukan daerahnya.)"""
@KevinWong-b2e,"Terus suarakan sodara kita di Papua om ded ..😢

Yang setuju bantu up"
@abisofyan4531,Merinding sy dengar bpk ini. Perjuangan mensejahterakan tanah kelahirannya
@AvengerX-h9f,Dimana² yg masalah y wakil rakyat
@DwitaSari-w5r,Harusnya ada perubahan dong sudah terbuka semua ini jelas
@farellhafidz8348,Makanyaa paling minim perampasan aset di buat!!
@agussalim819,"Yaa jangan salahin pemerintah pusat dong, tanya ke pemerintah daerah masing2 bang, tanyain tuh rame rame"
