author,comment
@lioner_20,"1:26  ah kesempatan keduanya ngelunjak bang, ga layak sih kata gue mah"
@ToGanjel-o7r,😂😂😂
@nurulfebdyaningtyas,"Ok lah ya kesempatan kedua, tp jgn hny bu guru salsa. Bu guru novi jg hrs diberi kesempatan kedua, biar kedua ny sama2 berkarya lagi. Yg 1 ny dr t*brut ke tobat dg karya yg positif, sdgkn yg 1 ny dr awal sdh berkarya positif bs jd lebih baik lg 🙏🏻"
@rizkyabdulaziz1272,Sejak kapan Indonesia ada keadilan bagi seluruh rakyat Indonesia
@poerwibowo7591,"Klo Kritik pemerintah suka di jegal,, klo yg berbau Porno malah tambah terkenal biasa gitu di Indonesia"
@harnomuhammad7325,Sekarang main mL bang dia mobile legend
@jihanfazilashakikidschanne4997,"4:02 kebayang kalo datang malem"""
@R.Joker1903,Kalau soal selakangan nanti bisa dicoba guru penjas dll soalnya bang 🤣🤣
@GalehYtta,🌜
@Indonesia_boys,Kenapa masih banyak komen judol 😢
@MRiduwan-y4g,"Itu yg Bu guru salsa menyatu Bangsa bang 
Nah KLO bu guru Novi memisahkan Bangsa yg tadi ya satu karena lagu dan hal lain jadi pada sadar bahwa kita emng di kerjain sama si onoh"
@yogazaenvebrian_s1teknikin741,"satu cmn tampil dengan pakaian yg menurut gw wajar, krn di konoha juga banyak pakaian model gtu, padahal satunya gak make pakaian loh anjir"
@ahp1734,"Keren bang rizal
Bikin konten yang lucu lucuan boleh 
Tapi bh bikin konten yang kritis juga harus ❤"
@tuyul-m6k,link videa salsa dong
@rn_ytube9985,🐄
@AchmadJambul,"2:29
Ingat sila ke lima 
keadilan sosial bagi beberapa rakyat Indonesia"
@AsepPesa-o1x,"Padahal Bu guru Novi tiap manggung pake karakter alter ego nya + penutup wajah, bukan menggunakan karakter aslinya sebagai seorang guru yang mana tidak akan mencoreng nama baik siapa pun baik dirinya sendiri maupun yayasan tempat nya mengajar. Pemecatan buat guru Novi berlebihan."
@CIND3R3LL44,"3:06 SUARAKAN BANG!!! TERIMA KASIH, mau menyuarakan tapi apalakah aku hanya rakyat"
@EndangRukmana-fu7wj,"Salsa
kepala di tutupin 
Meki di umbarin 
pink banget gak percaya ya mau linknya ya😂😂"
@adiadenyaagung2641,"BU SALSA KAN KARYANYA DI NIKMATI SEMUA LELAKI, LAH BU NOVI CUMA BEBERAPA YANG MENIKMATI KARYANYA
MAKANYA BEDA WKWKKKW"
@choiri2456,Sukatani jaya jaya
@kaisardharma,Bang itu yg sela paha itu damagenya beda dari yang dekat mic jadi sudah pasti jawabanya gitu😂😂😂😂
@Laxeeyt,Bjir Pinjol Top komen
@rahmatnanda9472,j
@Destr0yer002,3:08 masyarakat sipaksa sehat dinegara yant sakit
@twentees1212,Itu makam? Ish kok kepikiran joged di makam
@sumaysumayumay,Bang tolong tendangin tuh iklan judol laknat
@athenakurokage,7:50 aq bersedia kok pakai mangkoknya 😂
@hellobeats,"bu novi dan bu salsa, buat gw sama sama punk rebel, bedanya bu novi rebel di keluh kesah masyarakat, bu salsa rebel di bagian keluh kesah daleman"
@kandangsetan427,"Guru, beda sekolah satu swasta satu negri, beda kualitas, di swasta biasanya peraturanya lebih ketat, ketimbang peraturan di negri"
@awanstrikeyt1182,"KONOH MAH BEDA, LEBIH BAIK CARI YG JEKEK, DRPDA YG BERKUALITAS"
@raihanfitran3438,iyaa karena ada jatah nya bang perjanjian di belakangnya🤭
@gilangkencana4241,zaman dimana akan datangnya yang salah dianggap normal dan yang normal di anggap anomali hmmmmm sepakat kah bang?
@earlybird8888,"0:25 Di konoha ga ada Cancel culture, hrs mulai dr diri sendiri sih kl kyk gini."
@Farida-ro9ly,Nganu bang 😅 yg bisa menang juga nganu bang yg berkuasa jg nganu.. yg gabisa apa² gabisa nganu nganu²
@danangyoga2406,1:35 pesona 22thn
@arfinirfani5073,Intinya pejabat era dinasti ingusan omon omon ini sangean semua
@Alkhoiriyah.official,"bener banget bang gua setuju sama lu bang, semoga Sila ke 5 bangkit"
@Abatistalima-m4e,"🔥 Semua menang, semua untung! Cuma di 𝑲𝑰𝑵𝑮𝟑𝟐𝟖! 💰"
@AbarrMaliok-r7t,🤙🤙🤙Situss yang paling aku sukaa 𝑲𝑰𝑵𝑮𝟑𝟐𝟖😍
@Aazmifurgeson-k3k,🎰 Keberuntungan berpihak padamu! 𝑲𝑰𝑵𝑮𝟑𝟐𝟖 luar biasa! 🚀
@Aayreshussain-h6w,"Main lagi di 𝑲𝑰𝑵𝑮𝟑𝟐𝟖 , siapa tau rezeki datang lagi!"
@aatitaShahadha-h1j,"Jika Anda menghargai dukungan pelanggan, 𝑲𝑰𝑵𝑮𝟑𝟐𝟖mungkin pilihan yang baik."
@AasherAGARWAL-s8d,"Rezeki besar nggak kemana, makasih banyak 𝑲𝑰𝑵𝑮𝟑𝟐𝟖!"
@AarcillaKlÂw-v4z,"Main santai di 𝑲𝑰𝑵𝑮𝟑𝟐𝟖, hasilnya bikin senyum lebar. Terima kasih banyak!"
@Aakinspurohit-c1c,"Asyik bangat main di 𝑲𝑰𝑵𝑮𝟑𝟐𝟖,Sampai Lupa Waktu"
@AadamePomazkin-r8q,🤙🤙🤙Situss yang paling aku sukaa 𝑲𝑰𝑵𝑮𝟑𝟐𝟖😍
@AachenGraffam,Langsung coba di 𝑲𝑰𝑵𝑮𝟑𝟐𝟖 dan jangan lewatkan kesempatan besar ini!
@AacevedoMorales-p6y,"🎰 Spin sekali, rezeki berkali-kali! 𝑲𝑰𝑵𝑮𝟑𝟐𝟖! 💥"
@Aabduleduard-k5d,"🎯 Masuk, spin, menang! Simple di 𝑲𝑰𝑵𝑮𝟑𝟐𝟖! 🚀"
@kirayamato9876,KPI ?
@Erina_lera,Keren bang
@uknownitem5735,"Rakyat sekarang cuma pingin memuaskan nafsunya aja.

Saya ga memukul rata, tapi mayoritas seperti itu.

Pengen hidup nyantai enak, giliran susah jurusnya selalu teriak ""salah pemerintah"""
@rafamoriuchi2311,"2:44 loh bang,sekarang kita kan udah kehilangan sila ke 5"
@MasArok-bt7jc,Elu yang salah bang kenapa lahir di konoha😂😂😂
@MrCukure,"""lw good looking(ganteng/cantik), lw menang bos""😅. coba aja klo ada guru modelan ky miakhalifa, mau sampe kebongkar punya bisnis esek-esek jg gw yakin karirnya justru melejit🤣"
@pendikasurahman8861,TOLONG JANGAN SEBUT DIA GURU LAGI.........
@YogaDani-gf7mc,"Bu guru salsa videonya bisa buat ngehibur polisi bang,klo buk novi polisi kesinggung 😂😂"
@Sitadin54,12:19 ada yang tau judul lagu sunda gak
@manusiakardus2756,MUI MANA MUI😂😂😂
@manusiakardus2756,Tv one dengan selogan memang beda
@thekopipahit,gw tetep berharap sukatani terus berkarya dan diayomi dengan industri musik yg bagus
@maffiachabebawangdoank9909,Bu Guru sangat layak main sinetron si korea atau Jepun 💃🏼💃🏼💃🏼💃🏼🤪🤪💬💬💬 kami dukung ✊️✊️👙
@adilk-conk8935,"Gini bang itu kan yayasan, dan yayasan punya hak, salsa aekolah negeri ya beda jauh, kecuali si vokalis sukatani, ngajar sama² di sekolah negeri dan menjadi tenaga honor baru bisa adil, inget adil itu engga harus sama,"
@pororotupoy2641,Setau gua sukatani ditawari jadi duta apa gitu di kepolisian
@airpanas-e7i,10:49 Kelilipan
@z4ckm4nzzzz,"Lah bang, dia kan gak pake pakaian, bukan pake yg gak sopan 🤔🤔🤔"
@PLLIArin,"Ini juga warga Indonesia punya peran loh. Yg kek gini banyak disukai, yg kek bu novi iya disukai tp untuk sementara aja. Smcm dianggap pemberani dan relate tp lepas itu yaudah tenggelam lg. Org² bukan menikmati lagunya tp memahami liriknya."
@CraggyMe,Njir bapak kacamata mirip Kim Jong Un potongan rambutnya
@jokorio1249,Inget kasus oklin fia ga ?
@xiamiempat1991,"Jangan Heran mas...Akhir Zaman...semua yg Haram terlihat surga ..sedang yg Ma,'ruf dilihat neraka...Dah hampir semua terkena mugen tsukuyomi DAJJAL LAKNATULLOH"
@heru2925,Dunia udah mau kiamat zaman anak sekarang bukannya perbanyak Amal ibadah malah dosa yang dibanyakin itu lah anak zaman sekarang 🗿
@heru2925,🤣🤣🤣🤣🤣🤣
@enma80,SDM SELANGKANGAN BANG EMANG 😂
@Noelalaqsa,eeeh emang boleh se kim j*ng un ituuu om 🤣🤣🤣
@ThevanMohammeds,...dari awal aku sama Sukatani ya buat bayar bu guru Salsa...😅😂🤣
@paraboliczar,Negeri Konoha makin aneh yg bener dibungkam yg salah malah di viralkan dan diterima dengan perlakuan baik dan di undang TV nasional pula 🤦‍♂️
@Vesttrattore,3:02 sarkas tapi nyata 😂
@AhmadZiyafanny,Menyala bang 🔥🔥 semoga rezekinya lancar dan saya berharap di vidio berikutnya bisa mendapat informasi dan ilmu yang lebib luas 😊
@delimanur172,makin banyak aja yg komen judol bjir😭
@wahyubudiprasetyo4918,"intinya ya uang bang, instansi p kan punya bnyk personil jadi mudah ngebungkam vokalis dan dilihat fisik pun guru yg kontra aksi p itu fisiknya g terlalu bagus yg cwe ya beda halnya dengan si s kan cakep dan disukai banyak orang makanya gitu aja si logikanya nyari yg disukai orang jangan yg kontra dengan keadaan kecuali yg lain² mendukung kaya sebel si s kan uda seleb sedangkan si sukatani sebelumnya blom ada basic kaya seleb setau aku makanya susah juga mencari dukungan"
@Bikhoir96,Kasih love napa bang sesekali😢
@MaisPratama,"Bang udah bang gausah ngonten. Ga bakat lu tuh, react vidio lucu tapi jadi galucu tuh gimana ahahaha"
@parkedo220,Itu yg trakhir mirip Hanawa temanya Maruko 😂
@khamidlillah7575,"Jika kau membiarkan ketidakadilan yang menimpa orang lain disekitarmu maka siap-siaplah, mungkin suatu saat kamu akan mengalami ketidakadilan tersebut, dan mungkin  tidak ada orang yang berdiri dibelakangmu untuk membelamu"
@kentangkentung8473,Ttk lu gede lu di maafin .. 😂
@VerzaRahwana,0:43 suruh bu guru Salsa nyanyiin lagunya Sukatani
@semutmerah7689,Mangkoknya kering tp yg liat pada basah😂😂
@nabilmustaba4562,Yang penting jangan kritik pemerintah 2:08
@Mas_ALLs,yoo
@amarmaruuuuf,"gahabis pikir bang kalo mikirin negara kita tercinta akhir akhir ini , setidaknya masih bisa terhibur karena u17 pildun ANJAY"
@JokerJustice,Astaghfirullahaladziiimmm. . . Bener2 emang pemerintah Indonesia ini 😢😢😢
@rikasarinuryanti0987,"Makin kesini makin aneh kebijakan, sudah jelas itu kesalahan fatal bahkan ke arah pornografi malah diberi panggung, makin kesini makin kesono"
@ilyasmuhammad6369,Hebat sekali yah negara ini 😅
@ShokoEkko,8:28 oh itu fungsinya
@wakyadwadidaw8807,Standar ganda bang😅
@official-mi8mu,"2:52 Itu bukan lagi ""standar ganda"" tapi ""standar kebalik"".. yg melakukan kebaikan di persekusi dan yg melakukan keburukan di apresiasi.. begitulah pola pikir pejabat Indonesia 😂😂"
@Bangmfarm-l4t,30 tahun gua hidup😂
@AlfonsoasiktaopArimbamor,2:21  kan Konoha
@syafiasyafaah,Orang JATIM boleh banget kok keluarkan kata mutiara kalian 😂😂😂 🎉
@HendraSetiyawan-e7g,Intinya yg cantik dan good looking pasti dapet dukungan dan perlakuan spesial di negeri ini
@AleriNereto,Ganti thumbnail ya bang
@BANGDERR_YTch.,"Bang$at emang, aku ngikutin ke2 masalah k2 guru ini, jelas standar ganda malu2in, gw yg dari SD respect dg yg namanya guru, malah miris dan kesel dg masalah ini, 
Yg umbar aurat disenengin
Yg umbar kritikan dipecat
Miris bgt😢
Semoga wajah pendidikan Indonesia makin baik😊"
@WisnuWardana42,"Klo yg berwenang diem aja,,ya begini,,yg rusak makin rusak"
@zackyalfahmi_project,Keadilan sosial bagi tobrut gedi nan gelambreh
@wahyuaji7790,7:29 sungguh diluar prediksi BMKG 😅😅
@hen4ya,yg salah ya netizen yg ngasih panggung ke guru itu. klo gk dikasih engagement ya gk bakalan ada tuh dia bsa naik
@syrxd8060,"Market indo lagi lesu, lapangan kerja dikit, biaya pendidikan kena efisiensi 😭 sdm kita rendah wak bayangin SMK ga bisa baca tulis menghitung dasar + ga bisa personal mengatasi masalah, menganalisa dan mencari solusi ga bisa 2025 ini lagi badut badut nya😮"
@yugaardiyan,"Buk guru modelan Salsa Ini yang disukai Pekabat, Polisi, dan para anggota dewan"
@mohyunus3974,Saat maksiut dianggap hal yang wajar.. emang udah waktunya
@BANGIBCHANNEL,Kon
@BANGIBCHANNEL,Kon
@BANGIBCHANNEL,Kon
@adhieleo81,Jgn kasih panggung nanti takut di tiru generasi muda
@QiuBee01-u5m,gini bang yak. ginii.. lu goodlooking resistensi damage dunia lu gede.. 🤣
@AidanIsraelcochrane-l2n,Akhirrrnyaaa bagus konten abang !! luar biasa coba main di ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴
@MessiahElliscochrane-y3y,bng coba game zeus x 1000  di weton88 gampang bet pecah
@AmiaEastoncochrane-t8s,Luar biasa! bang video kamu !! ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴 terpercaya 5k jadi 1jt
@LeeHancochrane-k7u,"Ok min, lanjut WETON88"
@RandallDickcochrane-f2z,Makin yakin abis baca review lain tentang ✌✌Weton88.
@NicoKeatingcochrane-f6i,yang pro aja bang di Weton88 👍
@GrantBockcochrane-v2j,"Min video lu baguss , tetap pilih WETON88 😢"
@MiyaStoltzfuscochrane-y9x,menurut gw sih situs adil yah di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 soalnya menang w di bayar cash gak pakek lama
@LayneLucochrane-u8d,"Nyimak abang , Weton88 Cair mulu 😁"
@LewisVazquezcochrane-z8l,"terimakasih selalu upload bg, walaupun masih sibuk🎉𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
@JerichoSouthcochrane-j1x,menurut gw sih situs adil yah di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 soalnya menang w di bayar cash gak pakek lama
@JaxsonMottcochrane-k4n,"Kerennn contentnya bang ,cari situs yang benar itu 𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
@VincentJarviscochrane-w2k,"terimakasih selalu upload bg, walaupun masih sibuk🎉𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
@JeanChristensencochrane-h7j,"jepey terus di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴, beneran!"
@SkySandscochrane-s2u,Seru nich  Weton88 cair terus 😊
@IsraelBernalcochrane-s2j,jepey gmpng banget di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ⭐
@RickyAnderscochrane-l7t,"Bandar Weton88☀ auto, sultan gacur"
@ZIIBVBV,Kenapa gak konten Ff lagi bang?
@TessSaltercochrane-b1m,"jepey terus di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴, beneran!"
@KayleaDaileycochrane-s1m,"Begitu mantap! Bermain di Weton88, rezeki pun mengalir dengan deras!"
@KylaEarlecochrane-g3u,Konten yang luar biasa! Keren banget cara kamu menjelaskannya! Main yang bagus di sini bang ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴
@MckenzieFrycochrane-u3y,Akhirnya yg di tunggu2😁 𝗪𝗘𝗧𝗢𝗡𝟴𝟴
@KaydenBreencochrane-b9j,"Semangat Bosqu , Terbaik ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
@AaliyahHuangcochrane-p5t,terima kasi rezekinya  ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴
@MarandaBroughtoncochrane-i5p,Busett cerahh banget 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 encess sama koinya lagi ngasih mulu
@PerlaWernercochrane-i9l,"Cakep Kali 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩, Bravo.."
@JulietKohlercochrane-r9z,Sukaaa bangettt sama ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴
@PaulKempercochrane-w5l,"Keren banget! Menang banyak di WETON88,auto liburan mewah!"
@SydneyGriffithscochrane-i2k,terima kasi rezekinya  ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴
@JessieMuircochrane-o4v,auto jepey! 𝗪𝗘𝗧𝗢𝗡𝟴𝟴
@BridgerPattencochrane-z2k,Seru nich  Weton88 cair terus 😊
@bytimothy-01,Lu orang jawa apa bukan bang?
@BobVahn,"ya begitulah keadaannya, yang pungli2 dan korupsi dipelihara, yang punya sabu bebas kurirnya di hukum mati, yang seksi2 didukung dll. Menuju Indonesia cEmas. jogetin aja"
@ridhobaihaqi144,Sebagai alumni sma pgri.... gue gak kaget sama sikap pgri jatim/jember yang membela dia.
@book9x11,Yang satu pemersatu bangsa. Beneran mempersatukan orangbuat bela dia. Yang satu musuh arus mainstream.
@Pahitnya,Minta link nya donk.
@elfianarahayuningsih5461,Pgri jatim emang nganu
@maulidafitria6424,Sehat selalu bang Rizal dan seluruh tim ytb nya
@Rusia-fj9eh,Gua aja tetangga nya Bu salsa malu bgt cok
@LataviaRoushcochrane-g6j,Weton88 is the best ❤❤❤
@GraceLudwigcochrane-g2l,"Terbaik ❤ memang kak , salam Weton88"
@AdolfoCopecochrane-i9g,Akhirnya yg di tunggu2😁 𝗪𝗘𝗧𝗢𝗡𝟴𝟴
@MarcoKaspercochrane-m9r,gw udah coba guys di Weton88 cair mulu 👍
@AnaLeoncochrane-h3s,Akhirnya yg di tunggu2😁 𝗪𝗘𝗧𝗢𝗡𝟴𝟴
@ShaunaDavidsoncochrane-p6h,"Nyimak abang , Weton88 Cair mulu 😁"
@LindseyHolliscochrane-k3p,bng coba game zeus x 1000  di weton88 gampang bet pecah
@JordanKohlercochrane-z1n,"Min video lu baguss , tetap pilih WETON88 😢"
@JordynBonecochrane-z9b,2:25  langsung di Weton88 bang 😹😹
@NormaRigginscochrane-p7n,"terimakasih selalu upload bg, walaupun masih sibuk🎉𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
@BrockMazurcochrane-m3u,Weton88 is the best ❤❤❤
@SaulBoltoncochrane-m6v,emng bener kemarin udah coba di probet hari ini mau gas lagi ahh 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 kawan berbuah manis
@LilianWoodruffcochrane-l5w,"Bandar Weton88☀ auto, sultan gacur"
@TristianMcDanielcochrane-g1v,The best tahun ini di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 pasti byar!
@CamerynDennycochrane-c9v,"Semangat Bosqu , Terbaik ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
@GilbertScalescochrane-t8e,"Keren banget! Menang banyak di WETON88,auto liburan mewah!"
@BrendaHomancochrane-g8j,2:25  langsung di Weton88 bang 😹😹
@SimeonStrausscochrane-j8s,🤑 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 🤑
@RenaRowleycochrane-d2x,yang pro aja bang di Weton88 👍
@JulieReinhardtcochrane-r1p,jepey gmpng banget di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ⭐
@SkylarBrookscochrane-p1r,"Berkah rezeki hari ini berkat ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,puji syukur!"
@ulfaazizah8854,absen absen
@rikosyahputra4451,Lte ng tau malu
@rifkiredmi9228,"Yang aneh, yaitu yang ngasih kesempatan itu, tenaga pendidik itu sangat penting, tujuannya mengajar, ya agak semua pelajaran yang diajarkan itu dapat  ditiru dan diterapkan oleh muridnya, tapi kalau gurunya seperti ini kok ya masih di pertahankan, kan kocakkkkk, kesempatan yang di peroleh si salsa, itu akan menciptakan salsa"" yang lain"
@valhalla_store,"Sekarang ga perlu okmun lagi,"
@Rajohard,Salsa adalah nisa sabian. 2 2 nya sama² lonthe beda kedok. Yg 1 kedok jd guru yg 1 kedok jd murid.
@vqmogers,Selagi anda tidak menyinggung pihak² aparatur negara mau lu bikin rusak generasi bangsa juga bodo amat negara mah bang
@sholikhahidaya5504,"Yang ngasih kritikan, dibungkam.
Yang ngasih tonjolan, dibuka.

😢"
@ruricanaov8980,"Ini bukan soal selakangan, ini tentang dibungkamnya kebebasan berpendapat oleh polisi"
@rezamahendra83,"Alhamdulillah gua Sampek sekarang g tau salsa itu siapa sebelum liat konten lu, tp gua tau Sukatani apa EMG gua yg kudet ya😂😂😂"
@workfromhome7713,Bang lampu obornya malah seperti kerlap lampu sirine. Ganti sama yang lebih mirip nyala obor gitu bg 😅
@dudyaziz2992,Yg terakhir itu platiphus bukan sih...????🤭
@KARMAGaming-u6i,"Ooohhh.. Berarti tidak berpakaian dianggap lebih ""sopan"" 🤔"
@oniperoo,penerus walid menn
@oniperoo,ohh ini toh muridnya walid
@wakacungtanarya7058,KiM JONG UN Gabung Viral Terus
@ahmaddava7868,😊 Keadilan sosial bagi oknum yang birahi 🗿
@Haiaku_halwa,Bang bang bukan keadilan sosial bagi seluruh rakyat Indonesia tapi keadilan sosial bagi seluruh pejabat Indonesia 🗿
@panjidody7102,"ini konoha bang...... hahahhaaaa....
yg bisa ngangkang aman.."
@diyana1828,"Pertanyaannya bu salsa sejam berapa? Simple aja.
Makasih yapping 3 menitnya"
@edwinwira7573,Semakin besar anda (🥸) semakin di hargai juga
@MuhammadBaharuddin-b4p,Yang lagi viral Puruk Cahu bang lebih gacor 😅😅😅😅
@muhammadevan9242,Hilangnya fungsi sila ke 5
@DwiRusmanto-r1m,"Bakal jadi saingannya Pamela Safitri ini,,,🤭"
@purwantoanto6476,Waah.  Untung udah koleksi video nya😂😂😂😂😂
@alfian2371,"06:40

Malem Intan 
Siang Ivan 😂😂😂"
@xylyrics4020,"7:51 raynaaaaarr said el huseeen, bokap lo niiiii"
@pejuang_keluarga4173,keadilan sosial bagi seluruh rakyat indonesia(rakyat yg mana)
@xylyrics4020,Bikip bakal jadi kurikulum pendidikan tahun depan
@JenniferWernercochrane-r4g,𝗪𝗘𝗧𝗢𝗡𝟴𝟴 bikin maxwin makin gampang
@AdonisBobocochrane-n2q,"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴!"
@BrendenLiangcochrane-m4w,auto jepey! 𝗪𝗘𝗧𝗢𝗡𝟴𝟴
@BryceWillettcochrane-q8x,Seru nich  Weton88 cair terus 😊
@AnthonyHamiltoncochrane-z6q,weton88 keren banget 😊
@KaiaAragoncochrane-o8f,Weton88 is the best ❤❤❤
@WadeCauseycochrane-j2f,Sehat selalu dan banyak rezeki Weton88
@BrookVickerscochrane-c8k,"Semangat Bosqu , Terbaik ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
@MelodyWeircochrane-k9i,2:25  langsung di Weton88 bang 😹😹
@EdwinMaldonadocochrane-j4c,"terimakasih selalu upload bg, walaupun masih sibuk🎉𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
@MarielaKimballcochrane-e3v,"Kapan lagi main di situs segacor 𝗪𝗘𝗧𝗢𝗡𝟴𝟴, asli nagih sih"
@AnyaOwencochrane-n5q,"Terbaik ❤ memang kak , salam Weton88"
@MarcoMcmurraycochrane-y6r,"Semangat Bosqu , Terbaik ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
@LukeAbreucochrane-w3o,"Min video lu baguss , tetap pilih WETON88 😢"
@NoraChildresscochrane-m1n,"Gak pernah gagal,weton88🔥"
@MarquiseFairclothcochrane-k6g,9:11  bang tadi jam segitu menang besar w di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩
@JoselynSchindlercochrane-f6n,Seru nich  Weton88 cair terus 😊
@RaelynnGranadoscochrane-g4x,menurut gw sih situs adil yah di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 soalnya menang w di bayar cash gak pakek lama
@DrewDinhcochrane-h4e,"Keren banget! Menang banyak di WETON88,auto liburan mewah!"
@CheyenneNovakcochrane-t5t,2:25  langsung di Weton88 bang 😹😹
@AndreasParkinsoncochrane-g9k,Akhirrrnyaaa bagus konten abang !! luar biasa coba main di ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴
@ElianaGoodwincochrane-m4m,"Semangat Bosqu , Terbaik ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
@DanaBarrazacochrane-m5x,epic moment 🎉 𝗪𝗘𝗧𝗢𝗡𝟴𝟴
@MckennaClaycochrane-g2z,Keren 🇮🇩👍🏼. gas di mari kak Weton88
@RyleighWraycochrane-j3w,coba buy spin 20k malah maxwin kwkwkkw makasih 🚩Weton88🚩 nyata emng
@JanaeDonovancochrane-h8h,2:25  langsung di Weton88 bang 😹😹
@RomeoDarnellcochrane-v8v,Keren 🇮🇩👍🏼. gas di mari kak Weton88
@JustineClemonscochrane-i3z,Seru nich  Weton88 cair terus 😊
@BroderickMarroquincochrane-y4k,"Nyimak abang , Weton88 Cair mulu 😁"
@AsherLindleycochrane-f6u,❤ 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ❤
@DesireeCorralcochrane-x8g,Seperti biasa sehat selalu kang semngat ngonten dan dilancarkan segala urusannya Salam dari 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ❤
@kristantomountain5346,"karna buguru salsa mempersatukan para oknum penegak hukum.. jadi sll ada tempat untuk kesempatan ke 2,3,5 & selanjutnya"
@fianpercussion3565,Hadirin
@afifmaulana2679,"Pokoknya ngehina polisi adalah kejahatan luar biasa, jika ada kasus seperti ini selamat anda sudah berada di indonesia"
@rodimars9977,santoon tv kapan bang
@Mtommym17,this is indonesia.
@hlocktm6907,5:09 kwkwkw si jongun aja ke indo wkwkwk
@hlocktm6907,"2:12 yah gtu lah d Konoha bang , kayanya udh banyak dazzal di Konoha , yang baik jadi buruk yang buruk jadi baik , keadilan jadi masalah , suatu yang salah jadi sebuah keadilan , begitulah"
@Anakbaligaming,Bang sasnton tv lagi gravik nya bagus.
@hendribariyono6581,Pendapat saya mah Singkat.... Dah itu aja 😅😅😅
@eriksubagyo5098,"Sengaja itu bu salsa di buat kontroversi kasusnya, biar di Indonesia banyak yg ruwet buang pengalihan kasus kasus korupsi"
@R12Q-j,Era Mulyono dan ternak2 nya emang lucu2 Muk....lu juga milih mereka kan kemaren ? Hayoo ngaku ok gas.....ok gas....2:00
@isnaeninh9251,"1:25 Kesempatan kedua, karena apaaaa? Karena goodlooking. 😂 Ironis"
@kenapafajar,Ya gitulah bang negara kita mimpinya aja indonesia EMAS🤭
@Fitri_Handayani123,Tau ahh ruwettt
@jainuri16,Keadilan diNegri konoha memang beda
@mukhtaralaziz4037,malu aku jadi anggota
@nchan.gaming22,Negara apa ini
@gendutgaming8995,tempat terbaik  😍  hanya di StudioBET78🥰
@fahryfrs6533,yg penting tempenya tidak di goreng
@AkunytAkunyt-i7g,emang anehh konoha ini
@Tra086,"0:11 hadir bang rizal, walaupun telat😁🎉"
@hergaaji,"njijiki , emang kabeh berhak dinggo berubah tapi hassshhhhh"
@awnx-one,Yg montok di bela
@ariefsantoso9066,ya orang indo ingin anaknya sangean daripada beropini 😂😂😂
@idhinkdian7890,ga tauuuu
@yurizzmax,Karena satunya bisa 'dipake'... mungkin lho ya...
@KJCProductionou,12:30  jalur hotwheel 😂
@RahmaAmira-e7r,Suka di sensitifin sama agama sih bang padahal ada pihak yang ke sindir itu mah kurang terima aja
@dul7729,"ijin mau mengutarakan pendapat.

kalo bu guru novi mengajar di Swasta. jadi yang pegang swasta. apalagi swastanya sangat memegang penuh ajaran Islam. dinas tidak bisa apa apa karena yang memegang penuh adalah piahk swasta.
sedangkang bu salsa ngajar di negeri. jadi dinas yang mengontrol. lebih mudah untuk direvisi, apalagi rame di netizen"
